ts,time,pkg,core16,core20,gpu_temp,gpu_power,gpu_util,train_tag
1788344330,18:18:50,64.0,59.0,61.0,60,95.67,30,ep3
1788344335,18:18:55,66.0,61.0,59.0,60,95.35,31,ep3
1788344340,18:19:00,82.0,59.0,63.0,60,95.62,28,ep3
1788344345,18:19:05,67.0,58.0,61.0,60,95.48,31,ep3
1788344350,18:19:10,67.0,60.0,62.0,60,95.57,29,ep3
1788344355,18:19:15,66.0,60.0,62.0,60,96.88,26,ep3
1788344360,18:19:20,66.0,57.0,61.0,60,96.87,27,ep3
1788344365,18:19:25,67.0,59.0,62.0,61,95.83,23,ep3
1788344370,18:19:30,65.0,60.0,62.0,61,95.06,26,ep3
1788344375,18:19:35,73.0,60.0,61.0,59,95.12,35,ep3
1788344380,18:19:40,74.0,61.0,62.0,59,95.44,34,ep3
1788344385,18:19:45,72.0,60.0,62.0,60,97.09,34,ep3
1788344390,18:19:50,69.0,59.0,59.0,60,98.68,35,ep3
1788344396,18:19:56,66.0,59.0,61.0,60,94.59,29,ep3
1788344401,18:20:01,68.0,58.0,62.0,60,98.24,35,ep3
1788344406,18:20:06,67.0,61.0,63.0,59,95.53,30,ep3
1788344411,18:20:11,67.0,59.0,62.0,59,95.64,30,ep3
1788344416,18:20:16,66.0,59.0,58.0,59,95.78,30,ep3
1788344421,18:20:21,67.0,61.0,62.0,59,95.61,30,ep3
1788344426,18:20:26,67.0,60.0,62.0,60,95.60,30,ep3
1788344431,18:20:31,68.0,61.0,62.0,59,95.70,31,ep3
1788344436,18:20:36,66.0,61.0,58.0,59,92.51,30,ep3
1788344441,18:20:41,66.0,62.0,61.0,59,95.89,30,ep3
1788344446,18:20:46,66.0,60.0,58.0,60,95.78,30,ep3
1788344451,18:20:51,66.0,61.0,63.0,59,95.37,33,ep3
1788344456,18:20:56,66.0,60.0,65.0,59,95.52,30,ep3
1788344461,18:21:01,67.0,60.0,62.0,59,95.43,34,ep3
1788344466,18:21:06,66.0,57.0,62.0,59,95.69,31,ep3
1788344471,18:21:11,66.0,59.0,62.0,59,95.24,23,ep3
1788344476,18:21:16,66.0,57.0,62.0,59,92.63,25,ep3
1788344481,18:21:21,67.0,60.0,70.0,60,97.50,27,ep3
1788344487,18:21:27,66.0,56.0,63.0,60,96.70,25,ep3
1788344492,18:21:32,65.0,58.0,62.0,60,97.04,33,ep3
1788344497,18:21:37,68.0,58.0,62.0,60,94.65,25,ep3
1788344502,18:21:42,72.0,60.0,65.0,59,94.87,34,ep3
1788344507,18:21:47,72.0,58.0,61.0,59,94.89,35,ep3
1788344512,18:21:52,70.0,60.0,61.0,59,94.18,34,ep3
1788344517,18:21:57,72.0,60.0,62.0,60,98.01,35,ep3
1788344522,18:22:02,70.0,58.0,61.0,59,97.46,29,ep3
1788344527,18:22:07,68.0,59.0,62.0,59,95.37,30,ep3
1788344532,18:22:12,81.0,67.0,63.0,59,94.40,30,ep3
1788344537,18:22:17,66.0,58.0,62.0,59,95.57,30,ep3
1788344542,18:22:22,66.0,66.0,61.0,59,94.61,30,ep3
1788344547,18:22:27,67.0,62.0,61.0,59,95.66,30,ep3
1788344552,18:22:32,66.0,59.0,66.0,59,95.53,30,ep3
1788344557,18:22:37,66.0,61.0,62.0,59,95.71,30,ep3
1788344562,18:22:42,68.0,61.0,65.0,59,95.75,30,ep3
1788344567,18:22:47,66.0,61.0,61.0,60,95.29,30,ep3
1788344572,18:22:52,67.0,60.0,62.0,59,95.83,30,ep3
1788344577,18:22:57,67.0,61.0,62.0,60,95.99,31,ep3
1788344583,18:23:03,66.0,60.0,62.0,60,95.40,28,ep3
1788344588,18:23:08,66.0,58.0,62.0,60,98.40,35,ep3
1788344593,18:23:13,71.0,58.0,71.0,60,95.35,29,ep3
1788344598,18:23:18,67.0,59.0,61.0,59,95.28,30,ep3
1788344603,18:23:23,66.0,62.0,61.0,59,95.92,30,ep3
1788344608,18:23:28,66.0,59.0,61.0,59,95.84,30,ep3
1788344613,18:23:33,66.0,59.0,65.0,59,95.75,30,ep3
1788344618,18:23:38,68.0,64.0,62.0,59,94.53,30,ep3
1788344624,18:23:44,67.0,59.0,62.0,59,95.62,30,ep3
1788344629,18:23:49,66.0,61.0,62.0,60,94.22,30,ep3
1788344634,18:23:54,66.0,58.0,61.0,59,95.59,30,ep3
1788344639,18:23:59,66.0,57.0,59.0,60,95.69,31,ep3
1788344644,18:24:04,66.0,65.0,59.0,60,95.62,30,ep3
1788344649,18:24:09,66.0,58.0,59.0,60,95.28,31,ep3
1788344654,18:24:14,66.0,59.0,59.0,60,95.50,23,ep3
1788344659,18:24:19,68.0,59.0,59.0,60,95.72,25,ep3
1788344664,18:24:24,73.0,59.0,59.0,60,95.18,23,ep3
1788344669,18:24:29,69.0,58.0,58.0,60,96.71,24,ep3
1788344674,18:24:34,72.0,58.0,59.0,59,94.81,34,ep3
1788344679,18:24:39,70.0,59.0,58.0,59,94.59,27,ep3
1788344684,18:24:44,70.0,58.0,58.0,59,97.77,34,ep3
1788344689,18:24:49,70.0,59.0,61.0,59,96.17,29,ep3
1788344694,18:24:54,63.0,56.0,59.0,60,97.93,30,ep3
1788344699,18:24:59,64.0,58.0,58.0,60,95.22,29,ep3
1788344704,18:25:04,64.0,58.0,59.0,59,94.27,30,ep3
1788344709,18:25:09,64.0,63.0,61.0,59,95.65,30,ep3
1788344715,18:25:15,66.0,59.0,61.0,59,95.42,30,ep3
1788344720,18:25:20,66.0,65.0,58.0,59,95.51,30,ep3
1788344725,18:25:25,66.0,60.0,57.0,59,93.95,30,ep3
1788344730,18:25:30,67.0,61.0,62.0,59,95.29,30,ep3
1788344735,18:25:35,66.0,66.0,58.0,59,95.37,30,ep3
1788344740,18:25:40,67.0,60.0,61.0,59,95.21,30,ep3
1788344745,18:25:45,67.0,60.0,61.0,59,95.02,31,ep3
1788344750,18:25:50,66.0,58.0,61.0,60,95.04,29,ep3
1788344755,18:25:55,66.0,58.0,58.0,60,95.19,32,ep3
1788344760,18:26:00,66.0,56.0,59.0,59,96.21,28,ep3
1788344765,18:26:05,66.0,58.0,61.0,60,94.96,27,ep3
1788344770,18:26:10,66.0,58.0,59.0,60,95.10,32,ep3
1788344775,18:26:15,82.0,82.0,66.0,60,96.63,27,ep3
1788344780,18:26:20,67.0,62.0,61.0,60,95.70,28,ep3
1788344785,18:26:25,67.0,57.0,61.0,60,94.18,33,ep3
1788344790,18:26:30,73.0,67.0,62.0,59,94.28,25,ep3
1788344795,18:26:35,69.0,59.0,61.0,59,94.60,33,ep3
1788344800,18:26:40,69.0,62.0,61.0,59,93.56,35,ep3
1788344805,18:26:45,72.0,60.0,61.0,59,97.70,30,ep3
1788344811,18:26:51,69.0,60.0,61.0,59,94.87,27,ep3
1788344816,18:26:56,67.0,60.0,61.0,60,97.80,29,ep3
1788344821,18:27:01,68.0,59.0,61.0,59,93.99,30,ep3
1788344826,18:27:06,66.0,60.0,59.0,59,95.33,29,ep3
1788344831,18:27:11,67.0,60.0,61.0,59,94.34,30,ep3
1788344836,18:27:16,66.0,65.0,59.0,59,94.94,30,ep3
1788344841,18:27:21,66.0,56.0,59.0,59,95.38,30,ep3
1788344846,18:27:26,68.0,63.0,61.0,60,95.25,30,ep3
1788344851,18:27:31,68.0,60.0,62.0,60,95.40,30,ep3
1788344856,18:27:36,67.0,60.0,62.0,59,95.66,30,ep3
1788344861,18:27:41,66.0,58.0,61.0,59,95.56,30,ep3
1788344866,18:27:46,66.0,58.0,61.0,60,95.36,30,ep3
1788344871,18:27:51,67.0,58.0,59.0,60,95.56,30,ep3
1788344876,18:27:56,68.0,59.0,59.0,59,95.39,31,ep3
1788344881,18:28:01,68.0,61.0,61.0,59,95.37,30,ep3
1788344886,18:28:06,66.0,59.0,61.0,60,95.71,30,ep3
1788344892,18:28:12,68.0,58.0,59.0,59,96.32,29,ep3
1788344897,18:28:17,69.0,59.0,62.0,60,93.78,35,ep3
1788344902,18:28:22,71.0,59.0,61.0,60,95.34,29,ep3
1788344907,18:28:27,66.0,61.0,58.0,61,94.01,30,ep3
1788344912,18:28:32,72.0,61.0,66.0,59,95.02,30,ep3
1788344917,18:28:37,66.0,59.0,61.0,59,94.94,29,ep3
1788344922,18:28:42,73.0,58.0,63.0,59,94.97,30,ep3
1788344927,18:28:47,66.0,58.0,61.0,59,95.04,30,ep3
1788344932,18:28:52,79.0,74.0,62.0,59,94.69,30,ep3
1788344938,18:28:58,67.0,62.0,62.0,59,94.78,30,ep3
1788344943,18:29:03,81.0,60.0,63.0,59,94.88,30,ep3
1788344948,18:29:08,73.0,56.0,61.0,59,94.68,30,ep3
1788344953,18:29:13,74.0,66.0,65.0,60,94.80,30,ep3
1788344958,18:29:18,66.0,66.0,61.0,60,95.04,30,ep3
1788344963,18:29:23,79.0,71.0,61.0,60,95.29,31,ep3
1788344968,18:29:28,64.0,56.0,58.0,60,94.74,30,ep3
1788344973,18:29:33,76.0,56.0,65.0,60,94.49,31,ep3
1788344978,18:29:38,66.0,55.0,61.0,60,94.37,28,ep3
1788344983,18:29:43,71.0,57.0,63.0,60,93.57,18,ep3
1788344988,18:29:48,67.0,58.0,61.0,60,95.97,28,ep3
1788344993,18:29:53,82.0,61.0,67.0,60,93.51,17,ep3
1788344998,18:29:58,68.0,65.0,61.0,60,95.01,33,ep3
1788345003,18:30:03,80.0,60.0,80.0,60,94.34,34,ep3
1788345008,18:30:08,69.0,66.0,61.0,59,94.32,28,ep3
1788345013,18:30:13,81.0,61.0,62.0,59,94.63,33,ep3
1788345018,18:30:18,70.0,65.0,62.0,59,94.47,35,ep3
1788345023,18:30:23,75.0,58.0,65.0,60,97.68,29,ep3
1788345028,18:30:28,83.0,66.0,63.0,60,97.77,35,ep3
1788345033,18:30:33,72.0,60.0,62.0,60,94.79,30,ep3
1788345039,18:30:39,64.0,56.0,61.0,61,94.68,30,ep3
1788345044,18:30:44,87.0,60.0,87.0,59,94.84,30,ep3
1788345049,18:30:49,67.0,60.0,61.0,59,95.06,30,ep3
1788345054,18:30:54,79.0,69.0,62.0,60,95.13,30,ep3
1788345059,18:30:59,66.0,60.0,62.0,60,95.03,30,ep3
1788345064,18:31:04,80.0,59.0,80.0,60,95.25,30,ep3
1788345069,18:31:09,68.0,62.0,62.0,60,95.30,30,ep3
1788345074,18:31:14,73.0,63.0,65.0,60,95.02,30,ep3
1788345079,18:31:19,70.0,59.0,57.0,60,93.92,30,ep3
1788345084,18:31:24,70.0,58.0,65.0,60,95.19,31,ep3
1788345089,18:31:29,66.0,59.0,58.0,60,93.97,32,ep3
1788345094,18:31:34,74.0,61.0,61.0,60,94.71,31,ep3
1788345099,18:31:39,66.0,59.0,61.0,60,94.86,30,ep3
1788345104,18:31:44,71.0,64.0,65.0,60,95.03,33,ep3
1788345109,18:31:49,67.0,61.0,65.0,60,94.81,31,ep3
1788345114,18:31:54,78.0,61.0,70.0,60,95.14,25,ep3
1788345119,18:31:59,67.0,61.0,62.0,60,96.62,25,ep3
1788345124,18:32:04,83.0,61.0,83.0,60,96.41,27,ep3
1788345129,18:32:09,68.0,59.0,61.0,60,94.07,25,ep3
1788345135,18:32:15,77.0,64.0,66.0,59,94.32,33,ep3
1788345140,18:32:20,72.0,59.0,67.0,60,94.90,25,ep3
1788345145,18:32:25,70.0,62.0,62.0,59,94.42,33,ep3
1788345150,18:32:30,69.0,61.0,61.0,59,94.54,34,ep3
1788345155,18:32:35,75.0,59.0,67.0,59,97.33,30,ep3
1788345160,18:32:40,69.0,60.0,61.0,59,94.52,34,ep3
1788345165,18:32:45,73.0,61.0,67.0,60,93.82,30,ep3
1788345170,18:32:50,71.0,60.0,59.0,60,98.10,30,ep3
1788345175,18:32:55,80.0,56.0,80.0,60,97.54,35,ep3
1788345180,18:33:00,67.0,58.0,61.0,59,94.90,30,ep3
1788345185,18:33:05,70.0,59.0,61.0,59,93.60,30,ep3
1788345190,18:33:10,66.0,59.0,62.0,59,94.92,30,ep3
1788345196,18:33:16,77.0,60.0,61.0,60,94.49,33,ep3
1788345201,18:33:21,64.0,58.0,61.0,60,96.45,27,ep3
1788345206,18:33:26,76.0,56.0,76.0,60,96.60,25,ep3
1788345211,18:33:31,65.0,58.0,59.0,60,87.61,30,ep3
1788345216,18:33:36,69.0,62.0,61.0,60,94.25,25,ep3
1788345221,18:33:41,69.0,58.0,61.0,59,94.52,33,ep3
1788345226,18:33:46,72.0,58.0,61.0,59,94.01,35,ep3
1788345231,18:33:51,69.0,59.0,61.0,59,97.28,29,ep3
1788345236,18:33:56,77.0,77.0,62.0,60,96.85,34,ep3
1788345241,18:34:01,68.0,58.0,62.0,60,97.02,30,ep3
1788345246,18:34:06,72.0,57.0,65.0,60,96.90,30,ep3
1788345251,18:34:11,67.0,60.0,62.0,59,95.13,30,ep3
1788345256,18:34:16,82.0,56.0,66.0,59,94.82,29,ep3
1788345261,18:34:21,67.0,60.0,59.0,59,95.12,30,ep3
1788345266,18:34:26,75.0,62.0,67.0,59,94.88,30,ep3
1788345272,18:34:32,66.0,58.0,61.0,60,93.67,30,ep3
1788345277,18:34:37,76.0,76.0,61.0,59,94.99,30,ep3
1788345282,18:34:42,64.0,58.0,59.0,59,94.94,30,ep3
1788345287,18:34:47,80.0,60.0,61.0,59,94.67,30,ep3
1788345292,18:34:52,64.0,59.0,62.0,59,94.67,30,ep3
1788345297,18:34:57,69.0,69.0,66.0,59,94.80,30,ep3
1788345302,18:35:02,66.0,60.0,61.0,59,94.84,34,ep3
1788345307,18:35:07,82.0,59.0,82.0,60,94.97,28,ep3
1788345312,18:35:12,67.0,60.0,65.0,60,95.11,30,ep3
1788345317,18:35:17,73.0,66.0,61.0,60,94.98,30,ep3
1788345322,18:35:22,66.0,59.0,59.0,60,94.86,28,ep3
1788345327,18:35:27,83.0,58.0,83.0,60,96.54,25,ep3
1788345332,18:35:32,73.0,56.0,62.0,60,96.36,28,ep3
1788345337,18:35:37,77.0,68.0,62.0,60,94.36,25,ep3
1788345342,18:35:42,67.0,58.0,62.0,60,94.37,33,ep3
1788345347,18:35:47,70.0,59.0,61.0,59,94.28,28,ep3
1788345352,18:35:52,69.0,59.0,61.0,59,94.58,33,ep3
1788345357,18:35:57,67.0,64.0,62.0,59,94.66,35,ep3
1788345362,18:36:02,69.0,56.0,59.0,60,97.68,30,ep3
1788345368,18:36:08,72.0,61.0,61.0,60,95.91,35,ep3
1788345373,18:36:13,67.0,63.0,65.0,61,94.90,29,ep3
1788345378,18:36:18,70.0,59.0,66.0,59,93.95,30,ep3
1788345383,18:36:23,71.0,60.0,62.0,59,95.19,30,ep3
1788345388,18:36:28,81.0,61.0,62.0,59,93.75,30,ep3
1788345393,18:36:33,68.0,60.0,61.0,59,94.97,30,ep3
1788345398,18:36:38,78.0,61.0,61.0,59,95.20,30,ep3
1788345403,18:36:43,67.0,59.0,61.0,60,94.96,30,ep3
1788345408,18:36:48,66.0,64.0,61.0,59,95.11,30,ep3
1788345413,18:36:53,67.0,59.0,63.0,59,95.20,30,ep3
1788345418,18:36:58,74.0,58.0,62.0,59,95.23,30,ep3
1788345423,18:37:03,67.0,66.0,62.0,60,94.61,30,ep3
1788345428,18:37:08,72.0,59.0,62.0,60,94.70,30,ep3
1788345433,18:37:13,66.0,59.0,61.0,59,95.04,31,ep3
1788345438,18:37:18,69.0,58.0,61.0,59,95.21,28,ep3
1788345443,18:37:23,66.0,59.0,61.0,60,93.91,31,ep3
1788345448,18:37:28,76.0,59.0,76.0,60,95.04,30,ep3
1788345453,18:37:33,66.0,56.0,61.0,60,93.61,19,ep3
1788345458,18:37:38,75.0,58.0,61.0,60,94.97,25,ep3
1788345464,18:37:44,62.0,56.0,61.0,60,94.32,16,ep3
1788345469,18:37:49,75.0,60.0,67.0,60,96.38,24,ep3
1788345474,18:37:54,66.0,58.0,61.0,60,94.09,33,ep3
1788345479,18:37:59,77.0,63.0,62.0,59,94.39,24,ep3
1788345484,18:38:04,69.0,59.0,61.0,59,94.10,33,ep3
1788345489,18:38:09,70.0,64.0,62.0,59,94.73,35,ep3
1788345494,18:38:14,70.0,60.0,62.0,59,97.50,30,ep3
1788345499,18:38:19,66.0,56.0,63.0,59,94.82,30,ep3
1788345505,18:38:25,66.0,58.0,59.0,59,90.86,30,ep3
1788345510,18:38:30,67.0,59.0,61.0,59,95.01,31,ep3
1788345515,18:38:35,66.0,60.0,62.0,59,94.87,28,ep3
1788345520,18:38:40,66.0,59.0,61.0,59,93.85,27,ep3
1788345525,18:38:45,72.0,72.0,62.0,59,96.66,28,ep3
1788345530,18:38:50,67.0,60.0,61.0,60,95.15,17,ep3
1788345535,18:38:55,66.0,59.0,62.0,60,94.11,33,ep3
1788345540,18:39:00,69.0,61.0,62.0,60,94.71,24,ep3
1788345545,18:39:05,73.0,60.0,62.0,59,94.39,33,ep3
1788345550,18:39:10,70.0,60.0,61.0,59,94.25,34,ep3
1788345555,18:39:15,73.0,58.0,59.0,59,97.52,30,ep3
1788345560,18:39:20,72.0,60.0,59.0,60,97.22,34,ep3
1788345565,18:39:25,66.0,58.0,58.0,60,97.40,29,ep3
1788345570,18:39:30,66.0,56.0,61.0,61,94.66,30,ep3
1788345575,18:39:35,66.0,59.0,62.0,59,94.73,29,ep3
1788345580,18:39:40,66.0,58.0,61.0,59,94.65,29,ep3
1788345585,18:39:45,66.0,58.0,61.0,59,94.89,30,ep3
1788345590,18:39:50,64.0,56.0,59.0,59,95.12,30,ep3
1788345595,18:39:55,66.0,59.0,59.0,59,94.66,30,ep3
1788345600,18:40:00,66.0,58.0,61.0,59,95.06,30,ep3
1788345606,18:40:06,66.0,59.0,61.0,60,93.90,30,ep3
1788345611,18:40:11,66.0,58.0,61.0,60,94.79,33,ep3
1788345616,18:40:16,68.0,63.0,61.0,59,94.81,30,ep3
1788345621,18:40:21,66.0,60.0,65.0,59,95.33,31,ep3
1788345626,18:40:26,67.0,58.0,61.0,59,93.77,29,ep3
1788345631,18:40:31,67.0,59.0,63.0,60,95.29,30,ep3
1788345636,18:40:36,66.0,58.0,62.0,60,93.74,25,ep3
1788345641,18:40:41,66.0,58.0,61.0,59,94.93,28,ep3
1788345646,18:40:46,66.0,58.0,58.0,60,96.27,25,ep3
1788345651,18:40:51,67.0,60.0,63.0,60,96.85,28,ep3
1788345656,18:40:56,64.0,58.0,58.0,60,95.09,25,ep3
1788345661,18:41:01,78.0,59.0,78.0,60,94.94,33,ep3
1788345666,18:41:06,65.0,61.0,58.0,60,96.39,27,ep3
1788345671,18:41:11,71.0,59.0,61.0,60,94.15,29,ep3
1788345676,18:41:16,70.0,59.0,58.0,59,94.07,33,ep3
1788345681,18:41:21,70.0,60.0,59.0,59,94.13,35,ep3
1788345686,18:41:26,70.0,60.0,59.0,59,94.07,33,ep3
1788345691,18:41:31,70.0,60.0,61.0,60,96.13,35,ep3
1788345697,18:41:37,68.0,58.0,58.0,60,97.38,29,ep3
1788345702,18:41:42,68.0,60.0,58.0,60,97.57,35,ep3
1788345707,18:41:47,66.0,58.0,57.0,60,94.72,29,ep3
1788345712,18:41:52,66.0,56.0,57.0,60,94.62,30,ep3
1788345717,18:41:57,66.0,59.0,57.0,59,94.87,30,ep3
1788345722,18:42:02,71.0,58.0,65.0,59,94.34,30,ep3
1788345727,18:42:07,64.0,58.0,57.0,59,94.68,30,ep3
1788345732,18:42:12,69.0,60.0,61.0,59,94.54,30,ep3
1788345737,18:42:17,67.0,58.0,57.0,59,94.83,30,ep3
1788345742,18:42:22,64.0,59.0,57.0,59,94.69,30,ep3
1788345747,18:42:27,67.0,59.0,59.0,59,94.43,30,ep3
1788345752,18:42:32,64.0,58.0,58.0,60,94.50,30,ep3
1788345757,18:42:37,67.0,58.0,58.0,59,94.77,30,ep3
1788345762,18:42:42,66.0,57.0,58.0,59,94.79,30,ep3
1788345767,18:42:47,67.0,61.0,59.0,59,94.39,31,ep3
1788345772,18:42:52,67.0,60.0,61.0,59,94.73,29,ep3
1788345777,18:42:57,67.0,59.0,61.0,59,95.61,25,ep3
1788345782,18:43:02,66.0,55.0,58.0,59,94.51,30,ep3
1788345787,18:43:07,66.0,60.0,59.0,60,95.30,23,ep3
1788345793,18:43:13,66.0,60.0,61.0,60,96.23,25,ep3
1788345798,18:43:18,68.0,59.0,59.0,60,93.10,33,ep3
1788345803,18:43:23,67.0,56.0,61.0,59,94.58,30,ep3
1788345808,18:43:28,68.0,61.0,61.0,59,94.72,30,ep3
1788345813,18:43:33,67.0,61.0,61.0,59,94.67,30,ep3
1788345818,18:43:38,68.0,61.0,62.0,59,93.22,30,ep? s50
1788345823,18:43:43,67.0,60.0,61.0,60,94.88,31,ep? s50
1788345828,18:43:48,67.0,61.0,61.0,59,93.42,30,ep? s50
1788345833,18:43:53,70.0,61.0,62.0,59,94.70,33,ep? s50
1788345839,18:43:59,66.0,60.0,61.0,59,95.06,31,ep? s50
1788345844,18:44:04,66.0,59.0,61.0,59,94.89,30,ep? s50
1788345849,18:44:09,68.0,61.0,61.0,59,94.61,31,ep? s50
1788345854,18:44:14,67.0,60.0,58.0,59,94.79,27,ep? s50
1788345859,18:44:19,66.0,60.0,61.0,59,96.26,25,ep? s50
1788345864,18:44:24,66.0,63.0,65.0,60,96.26,28,ep? s50
1788345869,18:44:29,67.0,63.0,61.0,60,96.12,24,ep? s50
1788345874,18:44:34,65.0,60.0,62.0,60,93.87,33,ep? s50
1788345879,18:44:39,65.0,65.0,59.0,60,95.76,27,ep? s50
1788345884,18:44:44,70.0,60.0,61.0,59,93.84,33,ep? s50
1788345889,18:44:49,70.0,59.0,63.0,59,94.00,34,ep? s50
1788345894,18:44:54,69.0,60.0,59.0,59,96.14,29,ep? s50
1788345899,18:44:59,69.0,59.0,61.0,59,93.99,34,ep? s50
1788345904,18:45:04,70.0,60.0,61.0,59,97.00,35,ep? s50
1788345909,18:45:09,67.0,60.0,61.0,60,97.12,29,ep? s50
1788345914,18:45:14,66.0,60.0,62.0,60,92.58,30,ep? s50
1788345919,18:45:19,66.0,60.0,61.0,59,94.70,29,ep? s150
1788345924,18:45:24,65.0,57.0,59.0,59,94.78,30,ep? s150
1788345929,18:45:29,65.0,60.0,61.0,59,94.94,30,ep? s150
1788345935,18:45:35,66.0,59.0,61.0,59,95.15,30,ep? s150
1788345940,18:45:40,66.0,61.0,61.0,59,94.93,30,ep? s150
1788345945,18:45:45,65.0,58.0,61.0,59,94.82,30,ep? s150
1788345950,18:45:50,66.0,58.0,61.0,59,95.09,30,ep? s150
1788345955,18:45:55,65.0,58.0,61.0,59,95.07,30,ep? s150
1788345960,18:46:00,65.0,58.0,61.0,60,94.44,30,ep? s150
1788345965,18:46:05,65.0,58.0,59.0,59,94.57,30,ep? s150
1788345970,18:46:10,68.0,61.0,63.0,59,94.48,30,ep? s200
1788345975,18:46:15,67.0,58.0,61.0,59,94.70,30,ep? s200
1788345980,18:46:20,65.0,59.0,58.0,59,94.42,30,ep? s200
1788345985,18:46:25,65.0,58.0,59.0,59,94.61,28,ep? s200
1788345990,18:46:30,65.0,59.0,61.0,59,93.30,31,ep? s200
1788345995,18:46:35,65.0,56.0,57.0,59,96.48,28,ep? s200
1788346000,18:46:40,66.0,56.0,58.0,59,95.95,25,ep? s200
1788346005,18:46:45,65.0,58.0,58.0,60,96.47,28,ep? s200
1788346010,18:46:50,65.0,58.0,58.0,61,93.43,17,ep? s200
1788346015,18:46:55,64.0,58.0,59.0,59,94.20,33,ep? s200
1788346020,18:47:00,65.0,58.0,59.0,59,92.91,33,ep? s250
1788346026,18:47:06,70.0,58.0,58.0,59,93.99,33,ep? s250
1788346031,18:47:11,69.0,59.0,58.0,59,93.80,34,ep? s250
1788346036,18:47:16,68.0,56.0,58.0,59,97.07,30,ep? s250
1788346041,18:47:21,69.0,59.0,58.0,59,94.00,34,ep? s250
1788346046,18:47:26,71.0,58.0,59.0,60,94.73,29,ep? s250
1788346051,18:47:31,64.0,58.0,59.0,60,97.90,30,ep? s250
1788346056,18:47:36,65.0,59.0,58.0,59,94.63,30,ep? s250
1788346061,18:47:41,65.0,59.0,62.0,59,94.78,29,ep? s250
1788346066,18:47:46,67.0,60.0,62.0,59,93.44,30,ep? s250
1788346071,18:47:51,66.0,58.0,61.0,59,94.54,30,ep? s300
1788346076,18:47:56,65.0,63.0,61.0,59,94.83,30,ep? s300
1788346081,18:48:01,65.0,56.0,59.0,59,94.73,30,ep? s300
1788346086,18:48:06,66.0,59.0,61.0,59,94.70,30,ep? s300
1788346091,18:48:11,65.0,58.0,58.0,60,94.87,30,ep? s300
1788346096,18:48:16,66.0,56.0,57.0,59,94.47,30,ep? s300
1788346101,18:48:21,66.0,59.0,66.0,59,94.85,30,ep? s300
1788346107,18:48:27,69.0,59.0,61.0,59,93.99,35,ep? s300
1788346112,18:48:32,69.0,58.0,61.0,59,97.09,29,ep? s300
1788346117,18:48:37,69.0,58.0,61.0,59,97.47,35,ep? s300
1788346122,18:48:42,66.0,59.0,61.0,61,94.91,30,ep? s350
1788346127,18:48:47,65.0,58.0,59.0,59,94.48,30,ep? s350
1788346132,18:48:52,65.0,58.0,58.0,59,94.66,29,ep? s350
1788346137,18:48:57,65.0,58.0,61.0,59,94.96,30,ep? s350
1788346142,18:49:02,69.0,58.0,69.0,59,93.79,30,ep? s350
1788346147,18:49:07,65.0,56.0,58.0,59,94.48,30,ep? s350
1788346153,18:49:13,67.0,61.0,67.0,59,94.90,30,ep? s350
1788346158,18:49:18,66.0,59.0,59.0,59,95.18,30,ep? s350
1788346163,18:49:23,65.0,59.0,61.0,59,94.92,30,ep? s350
1788346168,18:49:28,65.0,56.0,57.0,59,94.99,34,ep? s350
1788346173,18:49:33,65.0,56.0,57.0,59,95.03,30,ep? s400
1788346178,18:49:38,63.0,56.0,59.0,59,94.80,34,ep? s400
1788346183,18:49:43,65.0,55.0,61.0,59,95.05,31,ep? s400
1788346188,18:49:48,65.0,56.0,57.0,60,94.58,23,ep? s400
1788346193,18:49:53,65.0,59.0,59.0,59,94.60,30,ep? s400
1788346198,18:49:58,66.0,60.0,61.0,59,95.83,25,ep? s400
1788346203,18:50:03,66.0,62.0,59.0,60,95.66,27,ep? s400
1788346208,18:50:08,67.0,61.0,59.0,59,94.86,25,ep? s400
1788346213,18:50:13,68.0,59.0,58.0,59,93.69,29,ep? s400
1788346218,18:50:18,73.0,59.0,61.0,59,93.91,34,ep? s400
1788346223,18:50:23,72.0,59.0,61.0,59,95.89,30,ep? s450
1788346228,18:50:28,69.0,63.0,59.0,59,96.60,34,ep? s450
1788346233,18:50:33,69.0,62.0,59.0,59,94.52,30,ep? s450
1788346238,18:50:38,65.0,59.0,59.0,60,93.29,29,ep? s450
1788346243,18:50:43,65.0,65.0,61.0,60,94.81,31,ep? s450
1788346249,18:50:49,65.0,59.0,59.0,59,93.33,30,ep? s450
1788346254,18:50:54,65.0,58.0,59.0,59,94.67,30,ep? s450
1788346259,18:50:59,66.0,59.0,58.0,59,94.60,30,ep? s450
1788346264,18:51:04,65.0,59.0,59.0,59,94.56,30,ep? s450
1788346269,18:51:09,66.0,59.0,59.0,59,94.48,30,ep? s450
1788346274,18:51:14,66.0,62.0,58.0,59,94.85,30,ep? s450
1788346279,18:51:19,66.0,60.0,61.0,59,94.87,30,ep? s500
1788346284,18:51:24,66.0,62.0,59.0,59,94.70,30,ep? s500
1788346289,18:51:29,66.0,59.0,61.0,60,94.24,32,ep? s500
1788346294,18:51:34,66.0,58.0,66.0,59,94.97,31,ep? s500
1788346299,18:51:39,65.0,59.0,61.0,59,94.72,28,ep? s500
1788346304,18:51:44,66.0,61.0,62.0,59,94.68,32,ep? s500
1788346309,18:51:49,65.0,60.0,67.0,59,94.85,30,ep? s500
1788346314,18:51:54,63.0,59.0,61.0,59,95.69,25,ep? s500
